933654	Kgatleng District	-24.25	26.5	-24.683905	25.880093	-23.5706349	26.9649771	-24.65	25.93333	-23.65712	26.74972	ADM1	Y	147
2664441	Västerås	59.64914	16.56445	59.4510891	16.2229971	59.848773	16.9458588	59.49475	16.33916	59.78593	16.87375	ADM2	Y	11
2667302	Trollhättan	58.21208	12.35033	58.097432	12.0932909	58.34336099999999	12.5952499	58.14602	12.20683	58.29204	12.57653	ADM2	Y	8
2390719	Zou Department	7.25	2.16667	6.9083269	1.634848	7.6493191	2.555015	7.018	1.938	8.01742	2.468	ADM1	Y	15
1651539	Oecusse District	-9.31361	124.29306	-9.504195	124.0417379	-9.1671021	124.4831309	-9.47361	124.05314	-9.16722	124.47605	ADM1	N	451
667869	Satu Mare	47.75	23	47.3439979	22.184227	48.121142	23.6426411	47.37586	22.22924	48.09696	23.57949	ADM1	Y	334
1651815	Aileu	-8.69167	125.6375	-8.850384000000002	125.4551079	-8.559498999999999	125.818058	-8.83833	125.47222	-8.55861	125.81139	ADM1	Y	288
1651809	Ainaro	-9.025	125.525	-9.2324719	125.4256071	-8.756097	125.726574	-9.20444	125.42472	-8.75806	125.69194	ADM1	Y	308
2395504	Atlantique Department	6.66667	2.25	6.2882929	1.953851	7.0136289	2.483183	6.32332	2.021	6.856	2.45719	ADM1	Y	40
1225017	Vavuniya District	8.86134	80.47576	8.6835301	80.42717449999999	8.8204054	80.54395149999999	8.824	80.4572	8.86134	80.47576	ADM2	N	1
1229899	Polonnaruwa District	8	81	7.892033799999999	80.9670067	7.9761928	81.0593505	8.0	81.0	8.1836	81.0387	ADM2	N	1
4562682	Arroyo	18.0008	-66.05794	17.9523783	-66.09520909999999	18.0404719	-66.0197281	17.93636	-66.0835	18.03007	-66.01627	ADM1	Y	57
1232781	Nuwara Eliya District	6.9785	80.7133	6.9128791	80.7401987	6.9898532	80.8216953	6.9102	80.7133	6.9785	80.725	ADM2	N	1
9072903	Xinyu	27.795	114.92417	27.530224	114.4855407	28.1076427	115.4058044	27.795	114.66101	27.86362	115.0	ADM2	N	2
8335119	Ceuta	35.88794	-5.30786	35.8710601	-5.358712499999999	35.906853	-5.27836	35.88682	-5.31738	35.88794	-5.30786	ADM2	N	1
8335120	Melilla	35.29551	-2.94219	35.2694508	-2.9657936	35.3030924	-2.9232595	35.29187	-2.94219	35.29551	-2.9409	ADM2	N	1
2538474	Rabat	33.99111	-6.84006	33.9034913	-6.9227609	34.0348298	-6.791642	33.95537	-6.88756	34.02436	-6.79761	ADM2	N	6
2106552	Malaita Province	-9	161	-9.759221	159.3687899	-5.078295	162.752884	-9.51657	160.56286	-8.33379	161.27727	ADM1	Y	10
